DataSource,Eruption,Na2O_wt ,SiO2_wt ,CaO_wt   ,K2O_wt    ,Al2O3_wt  ,MgO_wt ,FeO_wt,BaO_wt,TiO2_wt ,SrO_wt,Total_wt
Curryetal2021a,RatCreekTuff,2.17,47.38,16.52,0.1292,32.6,NA,0.719,NA,NA,NA,99.6594
Curryetal2021a,RatCreekTuff,2.25,47.97,16.3,0.1298,32.89,NA,0.7021,NA,NA,NA,100.436
Curryetal2021a,RatCreekTuff,5.63,55.48,10.22,0.4042,27.44,NA,0.6407,NA,NA,NA,99.9965
Curryetal2021a,RatCreekTuff,7.38,59.14,6.81,0.8313,24.79,NA,0.2827,NA,NA,NA,99.5068
Curryetal2021a,RatCreekTuff,7.25,59.55,7.01,0.8054,25.24,NA,0.292,NA,NA,NA,100.3846
Curryetal2021a,RatCreekTuff,7.39,59.8,6.84,0.8349,24.66,NA,0.3005,NA,NA,NA,100.0608
Curryetal2021a,RatCreekTuff,7.28,59.3,7.07,0.7843,25.16,NA,0.2995,NA,NA,NA,100.1391
Curryetal2021a,RatCreekTuff,7.33,59.54,6.91,0.7988,25.02,NA,0.296,NA,NA,NA,100.1548
Curryetal2021a,RatCreekTuff,7.35,59.66,6.84,0.8139,24.91,NA,0.2643,NA,NA,NA,100.1302
Curryetal2021a,RatCreekTuff,6.72,57.97,8.11,0.6507,26.12,NA,0.3424,NA,NA,NA,100.1417
Curryetal2021a,RatCreekTuff,7.41,59.06,7.02,0.7399,24.78,NA,0.5859,NA,NA,NA,99.9396
Curryetal2021a,RatCreekTuff,7.26,60.08,7.17,0.5821,25.31,NA,0.2305,NA,NA,NA,100.7044
Curryetal2021a,RatCreekTuff,7.72,61.28,6.04,0.7026,24.28,NA,0.2193,NA,NA,NA,100.2722
Curryetal2021a,RatCreekTuff,7.88,61.25,5.88,0.7547,24.05,NA,0.2156,NA,NA,NA,100.1519
Curryetal2021a,RatCreekTuff,7.98,61.87,5.46,0.8486,23.7,NA,0.2251,NA,NA,NA,100.2552
Curryetal2021a,RatCreekTuff,8.27,62.91,4.67,0.9844,23.04,NA,0.2386,NA,NA,NA,100.2832
Curryetal2021a,RatCreekTuff,8.32,62.96,4.63,1.0147,22.7,NA,0.2307,NA,NA,NA,99.9943
Curryetal2021a,RatCreekTuff,8.22,62.94,4.88,0.9841,23.25,NA,0.2169,NA,NA,NA,100.5871
Curryetal2021a,RatCreekTuff,8.23,62.8,4.87,0.991,23.21,NA,0.2288,NA,NA,NA,100.4806
Curryetal2021a,RatCreekTuff,8.35,62.9,4.56,1.0501,22.85,NA,0.2026,NA,NA,NA,99.9992
Curryetal2021a,RatCreekTuff,8.44,63.43,4.19,1.149,22.47,NA,0.2375,NA,NA,NA,99.9957
Curryetal2021a,RatCreekTuff,8.37,62.35,4.89,0.9795,23.19,NA,0.215,NA,NA,NA,100.1307
Curryetal2021a,RatCreekTuff,8.38,63.35,4.63,1.056,23.25,NA,0.2145,NA,NA,NA,100.9607
Curryetal2021a,RatCreekTuff,8.42,63.52,4.48,1.0847,23.02,NA,0.1664,NA,NA,NA,100.7908
Curryetal2021a,RatCreekTuff,8.64,63.58,4.4,1.1093,22.84,NA,0.1918,NA,NA,NA,100.8743
Curryetal2021a,RatCreekTuff,8.61,64.25,3.99,1.1895,22.58,NA,0.178,NA,NA,NA,100.902
Curryetal2021a,RatCreekTuff,8.71,64.39,3.82,1.28,22.31,NA,0.1937,NA,NA,NA,100.7681
Curryetal2021a,RatCreekTuff,8.68,63.99,4.09,1.23,22.65,NA,0.1909,NA,NA,NA,100.9334
Curryetal2021a,RatCreekTuff,8.51,63.9,4.07,1.21,22.7,NA,0.1921,NA,NA,NA,100.5833
Curryetal2021a,RatCreekTuff,8.81,64.49,3.87,1.32,22.51,NA,0.1975,NA,NA,NA,101.2717
Curryetal2021a,RatCreekTuff,8.61,64.33,3.91,1.28,22.48,NA,0.1963,NA,NA,NA,100.8281
Curryetal2021a,RatCreekTuff,8.47,63.81,4.06,1.31,22.41,NA,0.2133,NA,NA,NA,100.4144
Curryetal2021a,RatCreekTuff,8.43,63.77,3.98,1.26,22.85,NA,0.2257,NA,NA,NA,100.5728
Curryetal2021a,RatCreekTuff,8.48,63.73,3.91,1.25,22.65,NA,0.2179,NA,NA,NA,100.328
Curryetal2021a,RatCreekTuff,8.5,63.74,3.96,1.25,22.71,NA,0.2217,NA,NA,NA,100.4705
Curryetal2021a,RatCreekTuff,8.54,64.39,3.65,1.4,22.51,NA,0.2121,NA,NA,NA,100.7605
Curryetal2021a,RatCreekTuff,8.51,64.24,3.74,1.33,22.44,NA,0.2068,NA,NA,NA,100.6152
Curryetal2021a,RatCreekTuff,8.55,64.24,3.75,1.32,22.39,NA,0.2008,NA,NA,NA,100.5846
Curryetal2021a,RatCreekTuff,8.43,63.71,3.94,1.23,22.69,NA,0.2077,NA,NA,NA,100.2928
Curryetal2021a,RatCreekTuff,8.44,63.97,4.02,1.23,22.57,NA,0.2322,NA,NA,NA,100.6325
Curryetal2021a,RatCreekTuff,8.91,65.56,2.74,1.61,21.44,NA,0.2687,NA,NA,NA,100.6672
Curryetal2021a,RatCreekTuff,7.07,59.14,6.92,0.5395,25.19,NA,0.2628,NA,NA,NA,99.2761
Curryetal2021a,RatCreekTuff,6.68,58.41,7.61,0.4663,25.75,NA,0.2622,NA,NA,NA,99.2689
Curryetal2021a,RatCreekTuff,6.92,59.4,6.86,0.5416,25.08,NA,0.2778,NA,NA,NA,99.2575
Curryetal2021a,RatCreekTuff,7.34,59.98,6.42,0.6342,24.71,NA,0.3204,NA,NA,NA,99.5752
Curryetal2021a,RatCreekTuff,7.71,60.95,5.67,0.7572,23.93,NA,0.2796,NA,NA,NA,99.4724
Curryetal2021a,RatCreekTuff,7.94,62.18,4.91,0.9072,23.18,NA,0.2532,NA,NA,NA,99.5692
Curryetal2021a,RatCreekTuff,8.05,62.17,4.78,0.9706,23.11,NA,0.2611,NA,NA,NA,99.505
Curryetal2021a,RatCreekTuff,7.92,62.21,4.9,0.9147,23.35,NA,0.2364,NA,NA,NA,99.8368
Curryetal2021a,RatCreekTuff,8.35,63.02,4.24,1.0569,22.56,NA,0.2347,NA,NA,NA,99.5957
Curryetal2021a,RatCreekTuff,8.43,63.68,4.06,1.1162,22.32,NA,0.2486,NA,NA,NA,99.9021
Curryetal2021a,RatCreekTuff,8.47,63.79,4,1.1619,22.51,NA,0.2128,NA,NA,NA,100.252
Curryetal2021a,RatCreekTuff,8.33,63.28,4.22,1.1428,22.7,NA,0.229,NA,NA,NA,100.0119
Curryetal2021a,RatCreekTuff,8.43,63.32,4.33,1.1299,22.86,NA,0.2048,NA,NA,NA,100.3613
Curryetal2021a,RatCreekTuff,8.37,63.84,4.01,1.1957,22.52,NA,0.1943,NA,NA,NA,100.1934
Curryetal2021a,RatCreekTuff,8.35,63.56,4.24,1.11,22.7,NA,0.2152,NA,NA,NA,100.2921
Curryetal2021a,RatCreekTuff,8.44,63.15,4.3,1.1385,22.64,NA,0.2157,NA,NA,NA,100.0014
Curryetal2021a,RatCreekTuff,8.59,63.69,4.04,1.2031,22.45,NA,0.2239,NA,NA,NA,100.3201
Curryetal2021a,RatCreekTuff,8.43,63.22,4.36,1.1462,22.63,NA,0.2219,NA,NA,NA,100.0812
Curryetal2021a,RatCreekTuff,8.48,63.61,4.06,1.1243,22.57,NA,0.211,NA,NA,NA,100.1454
Curryetal2021a,RatCreekTuff,8.31,62.69,4.71,1.0541,23.17,NA,0.2315,NA,NA,NA,100.2696
Curryetal2021a,RatCreekTuff,8.33,62.86,4.71,1.0219,22.98,NA,0.2299,NA,NA,NA,100.2207
Curryetal2021a,RatCreekTuff,8.31,62.82,4.79,1.0226,23.03,NA,0.2345,NA,NA,NA,100.2778
Curryetal2021a,RatCreekTuff,8.85,64.65,3.33,1.48,21.87,NA,0.2239,NA,NA,NA,100.5685
Curryetal2021a,RatCreekTuff,8.55,63.22,4.48,1.0923,22.81,NA,0.2132,NA,NA,NA,100.457
Curryetal2021a,RatCreekTuff,8.49,63.68,4.14,1.1492,22.42,NA,0.1842,NA,NA,NA,100.1292
Curryetal2021a,RatCreekTuff,5.12,54.79,11.04,0.3262,28.89,NA,0.4753,NA,NA,NA,100.6841
Curryetal2021a,RatCreekTuff,6.05,56.55,9.44,0.4427,27.47,NA,0.3964,NA,NA,NA,100.3893
Curryetal2021a,RatCreekTuff,6.21,56.31,8.96,0.4634,26.9,NA,0.3839,NA,NA,NA,99.2451
Curryetal2021a,RatCreekTuff,6.73,56.87,8.07,0.5464,25.92,NA,0.3638,NA,NA,NA,98.5152
Curryetal2021a,RatCreekTuff,6.13,55.52,9.23,0.443,26.73,NA,0.4073,NA,NA,NA,98.4884
Curryetal2021a,RatCreekTuff,6.7,58.71,7.92,0.5678,26.41,NA,0.3988,NA,NA,NA,100.7346
Curryetal2021a,RatCreekTuff,5.79,56.53,9.37,0.4722,27.38,NA,0.4475,NA,NA,NA,100.0219
Curryetal2021a,RatCreekTuff,5.26,54.15,10.65,0.3646,28.3,NA,0.4392,NA,NA,NA,99.2064
Curryetal2021a,RatCreekTuff,5.59,55.62,9.79,0.4102,27.76,NA,0.4103,NA,NA,NA,99.6261
Curryetal2021a,RatCreekTuff,5.44,55.87,9.82,0.4233,27.51,NA,0.4413,NA,NA,NA,99.5453
Curryetal2021a,RatCreekTuff,6.19,57.12,8.95,0.4957,26.83,NA,0.3867,NA,NA,NA,99.9889
Curryetal2021a,RatCreekTuff,6.4,57.64,8.49,0.5214,26.81,NA,0.3936,NA,NA,NA,100.2712
Curryetal2021a,RatCreekTuff,6.56,57.41,8.32,0.5229,26.3,NA,0.3712,NA,NA,NA,99.5004
Curryetal2021a,RatCreekTuff,6.76,57.41,7.85,0.5849,25.83,NA,0.3784,NA,NA,NA,98.8374
Curryetal2021a,RatCreekTuff,6.56,57.82,7.99,0.5848,26.21,NA,0.3714,NA,NA,NA,99.5723
Curryetal2021a,RatCreekTuff,6.68,58.26,8.24,0.5566,26.48,NA,0.3641,NA,NA,NA,100.6133
Curryetal2021a,RatCreekTuff,6.3,57.01,8.76,0.4951,27.1,NA,0.3689,NA,NA,NA,100.0627
Curryetal2021a,RatCreekTuff,6.57,57.65,8.03,0.5887,26.34,NA,0.3828,NA,NA,NA,99.5776
Curryetal2021a,RatCreekTuff,6.59,57.43,8.13,0.5691,26.15,NA,0.381,NA,NA,NA,99.2685
Curryetal2021a,RatCreekTuff,5.73,56.21,9.82,0.4296,27.73,NA,0.4142,NA,NA,NA,100.3661
Curryetal2021a,RatCreekTuff,5.38,55.94,10.29,0.3479,27.68,NA,0.4196,NA,NA,NA,100.0849
Curryetal2021a,RatCreekTuff,5.73,57.24,9.63,0.3791,27.04,NA,0.4297,NA,NA,NA,100.4809
Curryetal2021a,RatCreekTuff,5.71,56.64,9.61,0.3736,27.21,NA,0.4358,NA,NA,NA,100.0104
Curryetal2021a,RatCreekTuff,7.37,61.69,5.63,0.9095,23.91,NA,0.3071,NA,NA,NA,99.8222
Curryetal2021a,RatCreekTuff,5.84,57.64,8.78,0.436,26.79,NA,0.3591,NA,NA,NA,99.8627
Curryetal2021a,RatCreekTuff,6.25,58.33,8.67,0.475,26.36,NA,0.374,NA,NA,NA,100.4728
Curryetal2021a,RatCreekTuff,6.82,59.93,7.16,0.6015,25.42,NA,0.3267,NA,NA,NA,100.2645
Curryetal2021a,RatCreekTuff,5.68,56.97,9.77,0.3847,27.38,NA,0.394,NA,NA,NA,100.6034
Curryetal2021a,RatCreekTuff,6.22,58.43,8.49,0.4675,26.19,NA,0.3686,NA,NA,NA,100.1967
Curryetal2021a,RatCreekTuff,5.86,57.47,9.1,0.4253,26.59,NA,0.3814,NA,NA,NA,99.8549
Curryetal2021a,RatCreekTuff,6.68,59.41,7.69,0.5462,25.29,NA,0.3578,NA,NA,NA,100.0022
Curryetal2021a,RatCreekTuff,4.81,54.53,11.23,0.2527,28.7,NA,0.4317,NA,NA,NA,99.9832
Curryetal2021a,RatCreekTuff,5.73,57.02,9.54,0.3673,26.99,NA,0.379,NA,NA,NA,100.0525
Curryetal2021a,RatCreekTuff,5.97,57.54,9,0.402,26.95,NA,0.3681,NA,NA,NA,100.2555
Curryetal2021a,RatCreekTuff,6.08,57.84,8.89,0.4444,26.52,NA,0.3908,NA,NA,NA,100.1816
Curryetal2021a,RatCreekTuff,5.29,55.99,10.45,0.3166,27.5,NA,0.4065,NA,NA,NA,99.9721
Curryetal2021a,RatCreekTuff,6.01,57.53,9,0.4157,26.36,NA,0.4327,NA,NA,NA,99.782
Curryetal2021a,RatCreekTuff,5.77,57.18,9.36,0.389,26.85,NA,0.3846,NA,NA,NA,99.9568
Curryetal2021a,RatCreekTuff,5.87,56.95,9.41,0.3898,26.86,NA,0.3943,NA,NA,NA,99.9033
Curryetal2021a,RatCreekTuff,6.22,58.35,8.48,0.4806,25.83,NA,0.3608,NA,NA,NA,99.7367
Curryetal2021a,RatCreekTuff,5.77,56.08,9.85,0.4344,27.53,NA,0.401,NA,NA,NA,100.0859
Curryetal2021a,RatCreekTuff,6.17,57.18,9.29,0.4882,27.41,NA,0.3832,NA,NA,NA,100.9564
Curryetal2021a,RatCreekTuff,6.19,57.25,9.25,0.49,27.29,NA,0.3789,NA,NA,NA,100.8801
Curryetal2021a,RatCreekTuff,6.04,57.45,9.08,0.4821,27.27,NA,0.3684,NA,NA,NA,100.7228
Curryetal2021a,RatCreekTuff,6.43,58.23,8.54,0.5492,26.73,NA,0.3608,NA,NA,NA,100.857
Curryetal2021a,RatCreekTuff,5.4,55.73,10.29,0.4001,28,NA,0.4278,NA,NA,NA,100.2921
Curryetal2021a,RatCreekTuff,5.69,56.09,10.07,0.4296,27.81,NA,0.3955,NA,NA,NA,100.5147
Curryetal2021a,RatCreekTuff,5.75,56.23,9.71,0.4283,27.71,NA,0.4041,NA,NA,NA,100.2688
Curryetal2021a,RatCreekTuff,6.18,57.52,9.16,0.5011,27.32,NA,0.3865,NA,NA,NA,101.0852
Curryetal2021a,RatCreekTuff,6.01,57.27,9.66,0.4387,27.77,NA,0.424,NA,NA,NA,101.6
Curryetal2021a,RatCreekTuff,6.5,58.59,8.32,0.561,26.32,NA,0.3693,NA,NA,NA,100.682
Curryetal2021a,RatCreekTuff,6.49,58.46,8.23,0.5881,26.51,NA,0.3286,NA,NA,NA,100.6315
Curryetal2021a,RatCreekTuff,6.91,59.48,7.34,0.6941,25.58,NA,0.3355,NA,NA,NA,100.3507
Curryetal2021a,RatCreekTuff,6.51,58.39,8.35,0.591,26.57,NA,0.3738,NA,NA,NA,100.8028
Curryetal2021a,RatCreekTuff,7.46,61.33,6.21,0.9278,24.37,NA,0.3926,NA,NA,NA,100.7111
Curryetal2021a,RatCreekTuff,4.97,54.81,11.23,0.2988,29.14,NA,0.4272,NA,NA,NA,100.9025
Curryetal2021a,RatCreekTuff,6.09,56.94,8.99,0.4978,27.41,NA,0.3782,NA,NA,NA,100.3291
Curryetal2021a,RatCreekTuff,6.4,57.96,8.6,0.5624,26.55,NA,0.3718,NA,NA,NA,100.4607
Curryetal2021a,RatCreekTuff,6.2,57.17,9,0.488,27.31,NA,0.3955,NA,NA,NA,100.5938
Curryetal2021a,RatCreekTuff,2.52,48.77,15.64,0.1069,32.81,NA,0.5274,NA,NA,NA,100.3866
Curryetal2021a,RatCreekTuff,5.17,55.22,11.02,0.3278,28.72,NA,0.4141,NA,NA,NA,100.8907
Curryetal2021a,RatCreekTuff,4.98,54.02,11.23,0.3355,29.01,NA,0.4692,NA,NA,NA,100.0779
Curryetal2021a,RatCreekTuff,5.8,56.33,9.73,0.4323,27.85,NA,0.4075,NA,NA,NA,100.5843
Curryetal2021a,RatCreekTuff,6.61,57.77,8.14,0.6166,26.61,NA,0.3826,NA,NA,NA,100.1502
Curryetal2021a,RatCreekTuff,6.56,58.17,8.24,0.63,26.63,NA,0.3559,NA,NA,NA,100.607
Curryetal2021a,RatCreekTuff,7.88,62.38,4.79,1.27,23.8,NA,0.3024,NA,NA,NA,100.427
Curryetal2021a,RatCreekTuff,7.62,61.23,5.79,1.069,24.4,NA,0.2891,NA,NA,NA,100.4173
Curryetal2021a,RatCreekTuff,5.75,56.79,9.45,0.4502,27.59,NA,0.4272,NA,NA,NA,100.5043
Curryetal2021a,RatCreekTuff,5.33,54.97,10.52,0.3532,28.55,NA,0.4688,NA,NA,NA,100.2186
Curryetal2021a,RatCreekTuff,5.48,55.24,10.11,0.396,28.21,NA,0.4381,NA,NA,NA,99.9073
Curryetal2021a,RatCreekTuff,6.01,56.97,9.03,0.4697,27.05,NA,0.3902,NA,NA,NA,99.9526
Curryetal2021a,RatCreekTuff,6.75,58.64,7.82,0.6159,26.19,NA,0.3507,NA,NA,NA,100.392
Curryetal2021a,RatCreekTuff,7.44,60.41,6.21,0.971,24.87,NA,0.3361,NA,NA,NA,100.2459
Curryetal2021a,RatCreekTuff,7.11,58.87,6.85,0.8099,25.58,NA,0.333,NA,NA,NA,99.5556
Curryetal2021a,RatCreekTuff,7.46,60.66,6.16,0.9452,24.74,NA,0.2938,NA,NA,NA,100.2697
Curryetal2021a,RatCreekTuff,7.63,61.12,5.76,1.081,24.35,NA,0.2998,NA,NA,NA,100.2504
Curryetal2021a,RatCreekTuff,7.4,60.33,5.97,1.0202,24.61,NA,0.3108,NA,NA,NA,99.6506
Curryetal2021a,RatCreekTuff,6.22,56.59,9.37,0.4754,27.3,NA,0.4001,NA,NA,NA,100.3843
Curryetal2021a,RatCreekTuff,6.48,57.32,8.53,0.5646,26.38,NA,0.3557,NA,NA,NA,99.6574
Curryetal2021a,RatCreekTuff,5.7,56.31,9.69,0.4305,27.8,NA,0.4003,NA,NA,NA,100.3589
Curryetal2021a,RatCreekTuff,7.22,60.36,6.62,0.8342,25.11,NA,0.3097,NA,NA,NA,100.4632
Curryetal2021a,RatCreekTuff,6.81,58.96,7.67,0.6117,25.92,NA,0.2876,NA,NA,NA,100.2609
Curryetal2021a,RatCreekTuff,8.06,62.09,5.49,0.9653,23.92,NA,0.2219,NA,NA,NA,100.7471
Curryetal2021a,RatCreekTuff,7.72,61.33,5.76,0.8471,24.23,NA,0.223,NA,NA,NA,100.11
Curryetal2021a,RatCreekTuff,7.14,59.59,6.91,0.7705,25.32,NA,0.3937,NA,NA,NA,100.1488
Curryetal2021a,RatCreekTuff,4.18,52.48,13.07,0.1949,30.46,NA,0.434,NA,NA,NA,100.8243
Curryetal2021a,RatCreekTuff,4.76,54.07,11.75,0.2681,29.38,NA,0.3584,NA,NA,NA,100.6003
Curryetal2021a,RatCreekTuff,7.21,59.75,7.16,0.6558,25.61,NA,0.2809,NA,NA,NA,100.6773
Curryetal2021a,RatCreekTuff,8.3,62.08,5.1,1.0135,24.13,NA,0.2306,NA,NA,NA,101.0975
Curryetal2021a,RatCreekTuff,8.22,61.86,5.14,1.012,24.02,NA,0.2562,NA,NA,NA,100.7459
Curryetal2021a,RatCreekTuff,8.2,61.99,5.15,1.0244,24.1,NA,0.2221,NA,NA,NA,100.9471
Curryetal2021a,RatCreekTuff,8.18,62.17,5.15,1.0588,23.75,NA,0.2322,NA,NA,NA,100.6367
Curryetal2021a,RatCreekTuff,8.35,61.94,5.2,1.0315,23.7,NA,0.2322,NA,NA,NA,100.7293
Curryetal2021a,RatCreekTuff,8.39,62.06,4.89,1.0893,23.54,NA,0.2246,NA,NA,NA,100.4685
Curryetal2021a,RatCreekTuff,8.4,62.32,4.9,1.1059,23.46,NA,0.2145,NA,NA,NA,100.6497
Curryetal2021a,RatCreekTuff,8.49,62.32,4.61,1.23,23.11,NA,0.2262,NA,NA,NA,100.1222
Curryetal2021a,RatCreekTuff,8.59,62.77,4.31,1.28,22.75,NA,0.2068,NA,NA,NA,99.9327
Curryetal2021a,RatCreekTuff,8.89,64.85,2.62,1.98,21.45,NA,0.2834,NA,NA,NA,100.3056
Curryetal2021a,RatCreekTuff,9.1,63.42,3.78,0.9857,22.43,NA,0.234,NA,NA,NA,100.091
Curryetal2021a,RatCreekTuff,8.63,63.17,4.1,1.29,22.71,NA,0.2139,NA,NA,NA,100.2754
Curryetal2021a,RatCreekTuff,8.81,64.47,2.8,1.88,21.55,NA,0.3157,NA,NA,NA,100.063
Curryetal2021a,RatCreekTuff,8.73,63.26,4.1,1.31,22.74,NA,0.2287,NA,NA,NA,100.5082
Curryetal2021a,RatCreekTuff,8.63,62.39,4.52,1.161,23.02,NA,0.2057,NA,NA,NA,100.0392
Curryetal2021a,RatCreekTuff,8.53,62.24,4.55,1.1629,22.85,NA,0.2196,NA,NA,NA,99.7304
Curryetal2021a,RatCreekTuff,8.5,62.1,4.69,1.1205,23.3,NA,0.2157,NA,NA,NA,100.0756
Curryetal2021a,RatCreekTuff,8.47,62.27,4.59,1.1526,23.15,NA,0.2276,NA,NA,NA,99.9871
Curryetal2021a,RatCreekTuff,8.86,63.15,4.02,1.23,22.56,NA,0.2247,NA,NA,NA,100.1465
Curryetal2021a,RatCreekTuff,8.63,62.55,4.37,1.1758,22.73,NA,0.2093,NA,NA,NA,99.7777
Curryetal2021a,RatCreekTuff,8.81,65.06,2.88,1.0719,21.97,NA,0.288,NA,NA,NA,100.1902
Curryetal2021a,RatCreekTuff,8.68,62.4,4.36,1.1548,22.89,NA,0.2326,NA,NA,NA,99.8185
Curryetal2021a,RatCreekTuff,8.63,62.75,4.34,1.1983,22.82,NA,0.2072,NA,NA,NA,100.0191
Curryetal2021a,RatCreekTuff,7.12,58.57,6.65,0.7079,25.52,NA,0.3165,NA,NA,NA,99.085
Curryetal2021a,RatCreekTuff,7.18,58.84,6.33,0.7519,25.16,NA,0.319,NA,NA,NA,98.8226
Curryetal2021a,RatCreekTuff,7.14,58.79,6.35,0.732,25.41,NA,0.3248,NA,NA,NA,98.9021
Curryetal2021a,RatCreekTuff,7.01,58.6,6.54,0.6975,25.7,NA,0.3322,NA,NA,NA,99.1274
Curryetal2021a,RatCreekTuff,7.04,58.71,6.58,0.7123,25.54,NA,0.3271,NA,NA,NA,99.0998
Curryetal2021a,RatCreekTuff,7.09,58.84,6.46,0.7133,25.54,NA,0.3132,NA,NA,NA,99.1273
Curryetal2021a,RatCreekTuff,7.12,59.04,6.35,0.7677,25.43,NA,0.3097,NA,NA,NA,99.2902
Curryetal2021a,RatCreekTuff,7.12,58.83,6.45,0.7317,25.52,NA,0.3349,NA,NA,NA,99.1655
Curryetal2021a,RatCreekTuff,7.09,58.93,6.46,0.7471,25.59,NA,0.3009,NA,NA,NA,99.3502
Curryetal2021a,RatCreekTuff,7.06,58.87,6.49,0.7434,25.37,NA,0.3422,NA,NA,NA,99.0255
Curryetal2021a,RatCreekTuff,6.95,58.75,6.56,0.6989,25.45,NA,0.3358,NA,NA,NA,99.0076
Curryetal2021a,RatCreekTuff,6.89,58.83,6.44,0.7487,25.58,NA,0.3351,NA,NA,NA,99.0126
Curryetal2021a,RatCreekTuff,7.11,58.83,6.37,0.7406,25.42,NA,0.315,NA,NA,NA,99.05
Curryetal2021a,RatCreekTuff,7.24,59.33,6.13,0.803,24.99,NA,0.337,NA,NA,NA,99.0515
Curryetal2021a,RatCreekTuff,7.2,59.29,6.27,0.7896,25.34,NA,0.3545,NA,NA,NA,99.4575
Curryetal2021a,RatCreekTuff,7.12,58.94,6.4,0.7319,25.65,NA,0.331,NA,NA,NA,99.3863
Curryetal2021a,RatCreekTuff,5.85,55.98,9.8,0.4102,27.44,NA,0.3612,NA,NA,NA,100.0251
Curryetal2021a,RatCreekTuff,6.29,56.93,9.09,0.468,26.77,NA,0.4014,NA,NA,NA,100.1186
Curryetal2021a,RatCreekTuff,6.06,56.12,9.6,0.438,27.06,NA,0.3635,NA,NA,NA,99.814
Curryetal2021a,RatCreekTuff,5.99,55.97,9.81,0.4133,27.48,NA,0.4199,NA,NA,NA,100.2327
Curryetal2021a,RatCreekTuff,6.15,56.19,9.32,0.4491,26.95,NA,0.4106,NA,NA,NA,99.6729
Curryetal2021a,SnowshoeMountainTuff,7.35,59.21,7.24,0.5598,25.27,NA,0.4851,NA,NA,NA,100.1867
Curryetal2021a,SnowshoeMountainTuff,7.07,58.67,7.77,0.4797,25.74,NA,0.4681,NA,NA,NA,100.3006
Curryetal2021a,SnowshoeMountainTuff,6.93,58.25,8.16,0.4659,26.14,NA,0.4924,NA,NA,NA,100.5197
Curryetal2021a,SnowshoeMountainTuff,6.31,56.74,9.3,0.3526,26.93,NA,0.2532,NA,NA,NA,99.9602
Curryetal2021a,SnowshoeMountainTuff,7.86,60.61,6.28,0.7188,24.17,NA,0.2334,NA,NA,NA,99.9172
Curryetal2021a,SnowshoeMountainTuff,5.89,55.69,10.11,0.3238,27.62,NA,0.2823,NA,NA,NA,99.9728
Curryetal2021a,SnowshoeMountainTuff,6.05,56.14,9.78,0.3203,27.35,NA,0.2415,NA,NA,NA,99.925
Curryetal2021a,SnowshoeMountainTuff,7.32,59.02,7.49,0.5397,25.02,NA,0.3169,NA,NA,NA,99.7737
Curryetal2021a,SnowshoeMountainTuff,5.18,54.6,10.71,0.2906,27.8,NA,0.229,NA,NA,NA,98.9493
Curryetal2021a,SnowshoeMountainTuff,7.86,60.61,5.97,0.7354,24.07,NA,0.3086,NA,NA,NA,99.5921
Curryetal2021a,SnowshoeMountainTuff,7.03,57.94,8.08,0.4871,25.86,NA,0.2959,NA,NA,NA,99.8085
Curryetal2021a,SnowshoeMountainTuff,6.92,57.97,8.25,0.4543,26.05,NA,0.2931,NA,NA,NA,99.9805
Curryetal2021a,SnowshoeMountainTuff,7.38,59.11,7.56,0.5484,25.35,NA,0.3391,NA,NA,NA,100.318
Curryetal2021a,SnowshoeMountainTuff,6.16,56.53,9.63,0.3677,27.22,NA,0.3716,NA,NA,NA,100.3663
Curryetal2021a,SnowshoeMountainTuff,6.57,57.54,8.62,0.4586,26.56,NA,0.2308,NA,NA,NA,100.0396
Curryetal2021a,SnowshoeMountainTuff,6.69,57.22,8.72,0.4437,26.41,NA,0.4256,NA,NA,NA,100.0019
Curryetal2021a,SnowshoeMountainTuff,6.59,57.09,8.89,0.4585,26.43,NA,0.3056,NA,NA,NA,99.7974
Curryetal2021a,SnowshoeMountainTuff,5.39,54.44,10.94,0.2842,28.47,NA,0.29,NA,NA,NA,99.9146
Curryetal2021a,SnowshoeMountainTuff,5.95,55.73,9.95,0.3351,27.77,NA,0.3123,NA,NA,NA,100.1279
Curryetal2021a,SnowshoeMountainTuff,2.52,48.12,15.97,0.0818,32.65,NA,0.2979,NA,NA,NA,99.6814
Curryetal2021a,SnowshoeMountainTuff,7.43,59.59,7.19,0.6331,25.28,NA,0.2753,NA,NA,NA,100.4825
Curryetal2021a,SnowshoeMountainTuff,5.37,54.2,11.03,0.289,28.27,NA,0.288,NA,NA,NA,99.5096
Curryetal2021a,SnowshoeMountainTuff,1.95,47.03,17.07,0.0588,33.64,NA,0.3817,NA,NA,NA,100.2263
Curryetal2021a,SnowshoeMountainTuff,5.16,54.02,11.45,0.2774,28.89,NA,0.2791,NA,NA,NA,100.1781
Curryetal2021a,SnowshoeMountainTuff,4.76,52.96,12.3,0.2126,29.53,NA,0.3455,NA,NA,NA,100.1451
Curryetal2021a,SnowshoeMountainTuff,5.81,55.41,10.2,0.3332,27.56,NA,0.3314,NA,NA,NA,99.7658
Curryetal2021a,SnowshoeMountainTuff,7.94,60.99,5.94,0.8207,24.29,NA,0.4763,NA,NA,NA,100.5737
Curryetal2021a,SnowshoeMountainTuff,6.09,56.24,9.42,0.4003,26.91,NA,0.3191,NA,NA,NA,99.4885
Curryetal2021a,SnowshoeMountainTuff,6,55.66,10,0.348,27.47,NA,0.4227,NA,NA,NA,100.0001
