DataSource,Eruption,Na2O_wt ,SiO2_wt ,CaO_wt   ,K2O_wt    ,Al2O3_wt  ,MgO_wt    ,FeO_wt,BaO_wt,TiO2_wt,SrO_wt,Total_wt
Curryetal2021a,RatCreekTuff,5.25,65.53,0.3072,9.4,19.33,NA,0.1401,0.9895,NA,NA,100.9855
Curryetal2021a,RatCreekTuff,5.01,65.59,0.2924,9.78,19.28,NA,0.143,1.0066,NA,NA,101.1225
Curryetal2021a,RatCreekTuff,4.56,65.25,0.2563,10.21,19.17,NA,0.1235,1.22,NA,NA,100.8083
Curryetal2021a,RatCreekTuff,4.63,65.31,0.297,10.05,19.29,NA,0.133,1.19,NA,NA,100.9395
Curryetal2021a,RatCreekTuff,4.98,65.27,0.2973,9.67,19.24,NA,0.1348,1.14,NA,NA,100.755
Curryetal2021a,RatCreekTuff,4.65,65.06,0.2792,9.98,19.18,NA,0.1156,1.15,NA,NA,100.4493
Curryetal2021a,RatCreekTuff,4.29,64.68,0.2727,10.65,19.04,NA,0.1265,1.2,NA,NA,100.3024
Curryetal2021a,RatCreekTuff,5.66,65.43,0.4603,8.3,19.35,NA,0.2101,1.1136,NA,NA,100.5689
Curryetal2021a,RatCreekTuff,5.49,65.68,0.4014,8.72,19.09,NA,0.2283,0.9926,NA,NA,100.6165
Curryetal2021a,RatCreekTuff,4.13,64.86,0.2981,10.64,19.09,NA,0.1409,1.29,NA,NA,100.4678
Curryetal2021a,RatCreekTuff,4.34,64.42,0.2802,10.54,19.05,NA,0.1584,1.21,NA,NA,100.0122
Curryetal2021a,RatCreekTuff,4.03,65.06,0.2197,11.09,19.07,NA,0.1318,0.9048,NA,NA,100.5299
Curryetal2021a,RatCreekTuff,3.94,63.86,0.2364,10.79,19.14,NA,0.152,2.07,NA,NA,100.2242
Curryetal2021a,RatCreekTuff,3.92,64.08,0.2108,10.89,18.96,NA,0.1433,1.77,NA,NA,99.9997
Curryetal2021a,RatCreekTuff,4,64.01,0.2102,10.75,19.11,NA,0.1499,1.73,NA,NA,99.9956
Curryetal2021a,RatCreekTuff,3.96,64.21,0.226,10.8,19.12,NA,0.1305,1.62,NA,NA,100.1063
Curryetal2021a,RatCreekTuff,3.95,64.36,0.2146,10.94,19.09,NA,0.1363,1.66,NA,NA,100.3842
Curryetal2021a,RatCreekTuff,4,64.81,0.2131,11.02,19.03,NA,0.1475,1.44,NA,NA,100.6827
Curryetal2021a,RatCreekTuff,4.05,64.77,0.2161,10.87,18.87,NA,0.1112,1.37,NA,NA,100.2802
Curryetal2021a,RatCreekTuff,3.97,64.82,0.1966,11.03,18.86,NA,0.1301,1.22,NA,NA,100.2556
Curryetal2021a,RatCreekTuff,4.06,64.84,0.2221,10.93,19.12,NA,0.1312,1.21,NA,NA,100.5485
Curryetal2021a,RatCreekTuff,4.02,64.75,0.2216,11.06,19.14,NA,0.1323,1.12,NA,NA,100.4664
Curryetal2021a,RatCreekTuff,3.97,64.93,0.2046,11.06,18.77,NA,0.1194,1.13,NA,NA,100.2028
Curryetal2021a,RatCreekTuff,4,64.99,0.2145,11.1,18.99,NA,0.1364,1.0768,NA,NA,100.5548
Curryetal2021a,RatCreekTuff,4.09,64.87,0.2451,10.88,19.07,NA,0.1449,1.0848,NA,NA,100.4107
Curryetal2021a,RatCreekTuff,4.15,64.97,0.2013,10.96,19.01,NA,0.1352,0.946,NA,NA,100.3811
Curryetal2021a,RatCreekTuff,4.72,65.36,0.2425,10.03,18.84,NA,0.1389,0.9181,NA,NA,100.2727
Curryetal2021a,RatCreekTuff,4.3,64.24,0.4151,10.15,19.41,NA,0.1822,1.51,NA,NA,100.2449
Curryetal2021a,RatCreekTuff,4.36,64.59,0.3721,10.32,19.06,NA,0.1906,1.31,NA,NA,100.2485
Curryetal2021a,RatCreekTuff,4.39,65.15,0.3196,10.36,18.94,NA,0.1871,0.9601,NA,NA,100.3423
Curryetal2021a,RatCreekTuff,4.45,65.13,0.324,10.38,19.13,NA,0.2085,0.8947,NA,NA,100.5745
Curryetal2021a,RatCreekTuff,4.51,65.22,0.3283,10.3,19.16,NA,0.1823,0.899,NA,NA,100.6301
Curryetal2021a,RatCreekTuff,4.72,65.55,0.3698,10,19.23,NA,0.1661,0.8349,NA,NA,100.9372
Curryetal2021a,RatCreekTuff,4.97,65.53,0.3992,9.67,19.32,NA,0.1857,0.8241,NA,NA,100.9343
Curryetal2021a,RatCreekTuff,4.61,65.35,0.3604,10.1,19.08,NA,0.1593,0.862,NA,NA,100.5579
Curryetal2021a,RatCreekTuff,4.86,65.2,0.4349,9.58,19.33,NA,0.1716,0.9285,NA,NA,100.5566
Curryetal2021a,RatCreekTuff,5.4,65.62,0.4556,8.76,19.35,NA,0.2123,0.908,NA,NA,100.7506
Curryetal2021a,RatCreekTuff,6.59,65.47,0.5831,6.89,19.5,NA,0.2047,0.9659,NA,NA,100.2379
Curryetal2021a,RatCreekTuff,5.81,65.87,0.4721,8.25,19.29,NA,0.1966,0.7846,NA,NA,100.72
Curryetal2021a,RatCreekTuff,5.09,65.42,0.4356,9.3,19.23,NA,0.2018,0.9092,NA,NA,100.6331
Curryetal2021a,RatCreekTuff,5.39,65.29,0.4876,8.68,19.45,NA,0.2327,1.21,NA,NA,100.7789
Curryetal2021a,RatCreekTuff,5.94,65.03,0.5848,7.74,19.53,NA,0.1991,1.41,NA,NA,100.4786
Curryetal2021a,RatCreekTuff,5.52,64.95,0.5202,8.27,19.59,NA,0.1742,1.66,NA,NA,100.7229
Curryetal2021a,RatCreekTuff,3.81,65.53,0.2671,10.5,18.98,NA,0.1255,1.37,NA,NA,100.5826
Curryetal2021a,RatCreekTuff,3.9,65.45,0.2373,10.61,18.91,NA,0.1001,1.0866,NA,NA,100.2939
Curryetal2021a,RatCreekTuff,3.95,65.94,0.2256,10.69,18.7,NA,0.1566,0.7528,NA,NA,100.4149
Curryetal2021a,RatCreekTuff,3.97,66.09,0.2082,10.6,18.74,NA,0.1617,0.6394,NA,NA,100.4092
Curryetal2021a,RatCreekTuff,3.87,65.54,0.2271,10.47,18.95,NA,0.1476,1.33,NA,NA,100.5433
Curryetal2021a,RatCreekTuff,4.03,65.56,0.2369,10.5,18.99,NA,0.1139,1.22,NA,NA,100.6507
Curryetal2021a,RatCreekTuff,3.83,65.64,0.2528,10.52,18.88,NA,0.1282,0.9625,NA,NA,100.2264
Curryetal2021a,RatCreekTuff,3.92,65.64,0.2405,10.59,18.96,NA,0.145,1.0371,NA,NA,100.5368
Curryetal2021a,RatCreekTuff,3.67,64.7,0.2453,10.24,19.15,NA,0.1287,2.29,NA,NA,100.424
Curryetal2021a,RatCreekTuff,3.71,65.08,0.2684,10.29,19.03,NA,0.1335,2.11,NA,NA,100.6218
Curryetal2021a,RatCreekTuff,3.75,64.74,0.2854,10.19,19.07,NA,0.1302,2.18,NA,NA,100.3502
Curryetal2021a,RatCreekTuff,3.99,64.93,0.2735,10.2,19.15,NA,0.1355,2.09,NA,NA,100.7689
Curryetal2021a,RatCreekTuff,4.34,64.26,0.246,10.32,19.16,NA,0.1505,2.8,NA,NA,101.2765
Curryetal2021a,RatCreekTuff,3.78,64.86,0.2414,10.34,18.93,NA,0.1346,1.66,NA,NA,99.9505
Curryetal2021a,RatCreekTuff,3.88,64.59,0.2355,10.09,19.2,NA,0.1483,2.39,NA,NA,100.5491
Curryetal2021a,RatCreekTuff,4.34,65.52,0.4142,9.82,18.82,NA,0.2305,0.8151,NA,NA,99.9598
Curryetal2021a,RatCreekTuff,4.01,64.74,0.3725,9.73,19.42,NA,0.125,2.45,NA,NA,100.8575
Curryetal2021a,RatCreekTuff,3.79,64.73,0.2826,10.03,19.27,NA,0.1739,2.48,NA,NA,100.763
Curryetal2021a,RatCreekTuff,3.93,64.78,0.2529,10.19,19.08,NA,0.1648,2.13,NA,NA,100.5276
Curryetal2021a,RatCreekTuff,4.37,65.6,0.4491,9.71,19.08,NA,0.1946,1.36,NA,NA,100.7747
Curryetal2021a,RatCreekTuff,3.94,65.38,0.2201,10.28,18.98,NA,0.149,1.78,NA,NA,100.7333
Curryetal2021a,RatCreekTuff,3.93,65.87,0.2279,10.36,18.99,NA,0.1417,1.34,NA,NA,100.8595
Curryetal2021a,RatCreekTuff,3.87,64.63,0.2147,10.35,18.91,NA,0.1385,1.39,NA,NA,99.5044
Curryetal2021a,RatCreekTuff,3.89,64.88,0.2209,10.18,18.94,NA,0.154,1.79,NA,NA,100.0548
Curryetal2021a,RatCreekTuff,4.36,65.47,0.4281,9.81,18.76,NA,0.2032,0.7278,NA,NA,99.7638
Curryetal2021a,RatCreekTuff,4.15,66.58,0.2386,10.3,18.83,NA,0.1233,0.751,NA,NA,100.9774
Curryetal2021a,RatCreekTuff,4.23,66.07,0.2735,10.17,18.84,NA,0.1114,1.13,NA,NA,100.8248
Curryetal2021a,RatCreekTuff,3.91,65.08,0.2259,10.49,18.97,NA,0.1413,1.44,NA,NA,100.2571
Curryetal2021a,RatCreekTuff,4.36,65.34,0.4321,9.77,18.96,NA,0.204,0.8204,NA,NA,99.8866
Curryetal2021a,RatCreekTuff,4.11,66.15,0.2383,10.4,18.87,NA,0.135,0.8211,NA,NA,100.7436
Curryetal2021a,RatCreekTuff,4.07,65.32,0.2527,10.4,18.84,NA,0.1269,0.9954,NA,NA,100.0112
Curryetal2021a,RatCreekTuff,3.93,65.72,0.1878,10.39,18.78,NA,0.1162,1.22,NA,NA,100.3586
Curryetal2021a,RatCreekTuff,3.89,64.88,0.266,10.2,19.08,NA,0.1227,1.91,NA,NA,100.353
Curryetal2021a,RatCreekTuff,3.86,65.68,0.2007,10.39,18.68,NA,0.1114,1.2,NA,NA,100.1314
Curryetal2021a,RatCreekTuff,3.99,65.53,0.1984,10.25,18.85,NA,0.1347,1.43,NA,NA,100.3877
Curryetal2021a,RatCreekTuff,3.96,65.36,0.2492,10.39,18.62,NA,0.1343,1.28,NA,NA,100.0041
Curryetal2021a,RatCreekTuff,3.88,65.18,0.226,10.24,18.87,NA,0.1293,1.39,NA,NA,99.9154
Curryetal2021a,RatCreekTuff,3.92,65.8,0.2017,10.38,18.6,NA,0.1279,1.0914,NA,NA,100.1311
Curryetal2021a,RatCreekTuff,4.06,65.59,0.241,10.43,19,NA,0.1462,1.14,NA,NA,100.6433
Curryetal2021a,RatCreekTuff,3.87,65.69,0.2289,10.38,18.76,NA,0.1391,1.29,NA,NA,100.3579
Curryetal2021a,RatCreekTuff,4.1,65.69,0.2124,10.35,18.83,NA,0.1393,0.8844,NA,NA,100.206
Curryetal2021a,RatCreekTuff,4.01,65.84,0.2011,10.47,18.64,NA,0.137,1.1071,NA,NA,100.4052
Curryetal2021a,RatCreekTuff,4.01,65.97,0.2098,10.33,18.78,NA,0.1172,1.081,NA,NA,100.4987
Curryetal2021a,RatCreekTuff,3.97,65.74,0.2317,10.44,18.68,NA,0.1308,0.9784,NA,NA,100.1853
Curryetal2021a,RatCreekTuff,4.02,66.08,0.2144,10.4,18.67,NA,0.1118,0.959,NA,NA,100.4551
Curryetal2021a,RatCreekTuff,3.85,65.07,0.2367,10.32,19,NA,0.1494,1.59,NA,NA,100.216
Curryetal2021a,RatCreekTuff,3.92,64.7,0.2504,9.96,19.36,NA,0.1415,2.39,NA,NA,100.7218
Curryetal2021a,RatCreekTuff,4.25,65.29,0.4186,9.8,18.81,NA,0.1621,1.0064,NA,NA,99.744
Curryetal2021a,RatCreekTuff,3.86,65,0.2249,10.17,19.48,NA,0.11,2.54,NA,NA,101.3848
Curryetal2021a,RatCreekTuff,3.87,65.16,0.2667,10.13,19.32,NA,0.145,2.21,NA,NA,101.1131
Curryetal2021a,RatCreekTuff,3.91,64.75,0.2832,10.11,19.24,NA,0.1372,2.18,NA,NA,100.6222
Curryetal2021a,RatCreekTuff,4.22,65.39,0.4674,9.64,19.15,NA,0.1881,1.43,NA,NA,100.4855
Curryetal2021a,RatCreekTuff,3.94,65.51,0.2687,10.16,19.04,NA,0.1388,1.89,NA,NA,100.9483
Curryetal2021a,RatCreekTuff,3.99,65.21,0.2167,10.35,18.92,NA,0.1081,1.24,NA,NA,100.0347
Curryetal2021a,RatCreekTuff,4.07,66.04,0.2167,10.35,18.73,NA,0.1559,0.943,NA,NA,100.5055
Curryetal2021a,RatCreekTuff,3.87,64.89,0.2525,10.32,19,NA,0.1366,1.57,NA,NA,100.039
Curryetal2021a,RatCreekTuff,3.84,64.47,0.2431,10.05,19.24,NA,0.1702,2.43,NA,NA,100.4432
Curryetal2021a,RatCreekTuff,4.3,65.46,0.4125,9.79,18.8,NA,0.1734,1.0355,NA,NA,99.9715
Curryetal2021a,RatCreekTuff,3.76,64.94,0.2229,10.27,19.35,NA,0.1263,2.35,NA,NA,101.0264
Curryetal2021a,RatCreekTuff,3.94,65.32,0.2266,10.22,19.16,NA,0.1335,1.88,NA,NA,100.8829
Curryetal2021a,RatCreekTuff,3.93,64.53,0.2871,10.22,19.15,NA,0.1241,2.09,NA,NA,100.3465
Curryetal2021a,RatCreekTuff,4.31,65.4,0.3985,9.81,19.11,NA,0.1944,1.4,NA,NA,100.6228
Curryetal2021a,RatCreekTuff,3.83,65.46,0.2413,10.22,18.99,NA,0.1267,1.81,NA,NA,100.6779
Curryetal2021a,RatCreekTuff,3.98,65.28,0.2009,10.47,18.77,NA,0.1075,1.23,NA,NA,100.0647
Curryetal2021a,RatCreekTuff,3.9,64.82,0.2572,10.35,19.01,NA,0.1395,1.66,NA,NA,100.148
Curryetal2021a,RatCreekTuff,3.82,64.49,0.2468,10.04,19.29,NA,0.1465,2.65,NA,NA,100.6944
Curryetal2021a,RatCreekTuff,4.22,65.11,0.4575,9.72,18.94,NA,0.1956,1.1065,NA,NA,99.7497
Curryetal2021a,RatCreekTuff,3.79,65.33,0.2399,10.18,19.2,NA,0.1364,2.08,NA,NA,100.96
Curryetal2021a,RatCreekTuff,3.85,65.22,0.2768,10.22,19.09,NA,0.1383,1.71,NA,NA,100.5293
Curryetal2021a,RatCreekTuff,3.85,64.8,0.2588,10.21,19.12,NA,0.1444,1.91,NA,NA,100.2967
Curryetal2021a,RatCreekTuff,4.28,64.98,0.3736,9.77,18.84,NA,0.1928,1.21,NA,NA,99.6465
Curryetal2021a,RatCreekTuff,3.84,65.1,0.2587,10.28,18.81,NA,0.1089,1.6,NA,NA,100.0009
Curryetal2021a,RatCreekTuff,3.9,65.17,0.2335,10.37,18.86,NA,0.1266,1.26,NA,NA,99.9234
Curryetal2021a,RatCreekTuff,3.94,64.75,0.24,10.28,19.02,NA,0.119,1.55,NA,NA,99.9002
Curryetal2021a,RatCreekTuff,3.85,64.45,0.2257,10.04,19.34,NA,0.1326,2.59,NA,NA,100.6353
Curryetal2021a,RatCreekTuff,4.36,65.02,0.4274,9.68,18.81,NA,0.1899,1.0189,NA,NA,99.5062
Curryetal2021a,RatCreekTuff,3.88,65.4,0.2548,10.14,19.18,NA,0.1281,2.04,NA,NA,101.0228
Curryetal2021a,RatCreekTuff,3.91,65.5,0.2484,10.27,19.01,NA,0.1427,1.67,NA,NA,100.7727
Curryetal2021a,RatCreekTuff,3.93,64.93,0.2809,10.29,19.09,NA,0.135,1.8,NA,NA,100.4558
Curryetal2021a,RatCreekTuff,4.3,65.05,0.4204,9.72,18.83,NA,0.1932,1.2,NA,NA,99.7137
Curryetal2021a,RatCreekTuff,3.99,65.61,0.2277,10.31,18.96,NA,0.1235,1.46,NA,NA,100.684
Curryetal2021a,RatCreekTuff,3.93,65.24,0.2385,10.41,18.78,NA,0.1432,1.32,NA,NA,100.0642
Curryetal2021a,RatCreekTuff,3.93,64.58,0.217,10.36,18.82,NA,0.1441,1.35,NA,NA,99.4132
Curryetal2021a,RatCreekTuff,3.75,64.47,0.2386,10,19.2,NA,0.1427,2.65,NA,NA,100.4512
Curryetal2021a,RatCreekTuff,4.21,64.7,0.4399,9.66,18.85,NA,0.2028,0.8826,NA,NA,98.9454
Curryetal2021a,RatCreekTuff,3.93,65.56,0.2794,10.14,19.28,NA,0.1279,1.84,NA,NA,101.1572
Curryetal2021a,RatCreekTuff,3.95,65.63,0.2756,10.3,18.95,NA,0.1398,1.49,NA,NA,100.7353
Curryetal2021a,RatCreekTuff,3.9,64.89,0.224,10.28,19.03,NA,0.1097,1.75,NA,NA,100.1836
Curryetal2021a,RatCreekTuff,4.31,65.28,0.4052,9.82,18.82,NA,0.2001,0.9637,NA,NA,99.8021
Curryetal2021a,RatCreekTuff,4.08,65.5,0.2674,10.32,18.85,NA,0.1256,1.45,NA,NA,100.5929
Curryetal2021a,RatCreekTuff,4,65.29,0.2447,10.37,18.96,NA,0.1188,1.23,NA,NA,100.2134
Curryetal2021a,RatCreekTuff,3.87,64.73,0.2213,10.39,18.9,NA,0.1238,1.5,NA,NA,99.7352
Curryetal2021a,RatCreekTuff,3.77,64.5,0.2349,10.1,19.13,NA,0.1227,2.59,NA,NA,100.4534
Curryetal2021a,RatCreekTuff,4.39,65.45,0.4108,9.81,18.81,NA,0.1774,0.9204,NA,NA,99.9843
Curryetal2021a,RatCreekTuff,4.08,65.96,0.264,10.19,19.1,NA,0.1148,1.54,NA,NA,101.2545
Curryetal2021a,RatCreekTuff,3.94,65.84,0.2668,10.41,18.9,NA,0.1339,1.32,NA,NA,100.8106
Curryetal2021a,RatCreekTuff,3.92,65.17,0.2491,10.33,18.98,NA,0.1073,1.55,NA,NA,100.3178
Curryetal2021a,RatCreekTuff,4.41,65.17,0.4053,9.82,18.83,NA,0.1612,0.8622,NA,NA,99.6587
Curryetal2021a,RatCreekTuff,4.06,65.91,0.2314,10.34,18.98,NA,0.1355,1.17,NA,NA,100.8269
Curryetal2021a,RatCreekTuff,3.97,65.32,0.2365,10.45,18.84,NA,0.1231,1.15,NA,NA,100.0896
Curryetal2021a,RatCreekTuff,3.92,64.62,0.2207,10.33,18.93,NA,0.1101,1.35,NA,NA,99.4811
Curryetal2021a,RatCreekTuff,3.9,64.4,0.2327,10.02,19.23,NA,0.1198,2.56,NA,NA,100.4639
Curryetal2021a,RatCreekTuff,4.25,65.59,0.3925,9.82,18.88,NA,0.1882,0.868,NA,NA,99.9887
Curryetal2021a,RatCreekTuff,3.94,65.97,0.2787,10.28,19,NA,0.136,1.18,NA,NA,100.7847
Curryetal2021a,RatCreekTuff,3.97,65.76,0.2576,10.35,19.05,NA,0.1392,1.31,NA,NA,100.8367
Curryetal2021a,RatCreekTuff,3.86,64.97,0.2682,10.3,18.83,NA,0.136,1.58,NA,NA,99.9443
Curryetal2021a,RatCreekTuff,4.33,65.33,0.4091,9.78,18.88,NA,0.1995,0.8083,NA,NA,99.7436
Curryetal2021a,RatCreekTuff,4.08,66.05,0.2389,10.38,19.04,NA,0.145,1.16,NA,NA,101.0984
Curryetal2021a,RatCreekTuff,4.02,65.52,0.2295,10.52,18.8,NA,0.1028,0.8605,NA,NA,100.0527
Curryetal2021a,RatCreekTuff,3.92,64.62,0.2073,10.42,18.87,NA,0.1281,1.26,NA,NA,99.4255
Curryetal2021a,RatCreekTuff,3.82,64.38,0.2673,9.97,19.29,NA,0.1257,2.51,NA,NA,100.3836
Curryetal2021a,RatCreekTuff,4.4,65.4,0.3594,9.82,18.79,NA,0.1714,0.8103,NA,NA,99.7512
Curryetal2021a,RatCreekTuff,4.01,66.34,0.2391,10.49,18.87,NA,0.1188,0.9561,NA,NA,101.0327
Curryetal2021a,RatCreekTuff,4.06,66.07,0.267,10.34,18.95,NA,0.0994,1.0539,NA,NA,100.8412
Curryetal2021a,RatCreekTuff,3.97,65.03,0.2598,10.42,18.99,NA,0.1214,1.47,NA,NA,100.2611
Curryetal2021a,RatCreekTuff,4.38,65.28,0.4224,9.79,18.92,NA,0.2007,0.818,NA,NA,99.8111
Curryetal2021a,RatCreekTuff,4.12,66.21,0.2559,10.45,18.84,NA,0.1255,0.798,NA,NA,100.8125
Curryetal2021a,RatCreekTuff,4,65.3,0.2492,10.35,18.78,NA,0.139,1.19,NA,NA,100.0145
Curryetal2021a,SnowshoeMountainTuff,2.83,64.6,0.2165,11.58,18.47,NA,0.1168,1.69,NA,NA,99.5636
Curryetal2021a,SnowshoeMountainTuff,2.92,64.9,0.2145,11.72,18.55,NA,0.1211,1.72,NA,NA,100.2055
Curryetal2021a,SnowshoeMountainTuff,2.87,64.86,0.2215,11.59,18.47,NA,0.1394,1.7,NA,NA,99.9124
Curryetal2021a,SnowshoeMountainTuff,2.88,64.83,0.2266,11.53,18.42,NA,0.1358,1.69,NA,NA,99.7801
Curryetal2021a,SnowshoeMountainTuff,2.9,64.42,0.2234,11.59,18.31,NA,0.1208,1.7,NA,NA,99.3372
Curryetal2021a,SnowshoeMountainTuff,2.95,64.46,0.2216,11.61,18.57,NA,0.1136,1.71,NA,NA,99.7034
Curryetal2021a,SnowshoeMountainTuff,2.95,65.03,0.2233,11.5,18.41,NA,0.1142,1.69,NA,NA,99.9948
Curryetal2021a,SnowshoeMountainTuff,2.73,65.18,0.2141,11.77,18.32,NA,0.1242,1.6,NA,NA,99.9992
Curryetal2021a,SnowshoeMountainTuff,2.89,64.79,0.2048,11.6,18.31,NA,0.1333,1.68,NA,NA,99.6738
Curryetal2021a,SnowshoeMountainTuff,2.91,64.97,0.2186,11.57,18.44,NA,0.1165,1.66,NA,NA,99.9606
Curryetal2021a,SnowshoeMountainTuff,2.92,64.81,0.2087,11.53,18.49,NA,0.1218,1.67,NA,NA,99.8092
Curryetal2021a,SnowshoeMountainTuff,2.97,65.04,0.1917,11.56,18.4,NA,0.1174,1.66,NA,NA,100.0032
Curryetal2021a,SnowshoeMountainTuff,2.99,65.11,0.2175,11.55,18.62,NA,0.1213,1.64,NA,NA,100.3014
Curryetal2021a,SnowshoeMountainTuff,2.96,65.22,0.2113,11.52,18.59,NA,0.1503,1.63,NA,NA,100.3385
Curryetal2021a,SnowshoeMountainTuff,2.96,65.07,0.2212,11.52,18.57,NA,0.132,1.66,NA,NA,100.2039
Curryetal2021a,SnowshoeMountainTuff,2.95,65,0.2024,11.56,18.43,NA,0.1309,1.66,NA,NA,99.9915
Curryetal2021a,SnowshoeMountainTuff,2.94,64.95,0.2088,11.52,18.49,NA,0.1248,1.67,NA,NA,99.97
Curryetal2021a,SnowshoeMountainTuff,2.9,65.19,0.2067,11.55,18.53,NA,0.135,1.62,NA,NA,100.1964
Curryetal2021a,SnowshoeMountainTuff,2.98,65.11,0.2204,11.51,18.51,NA,0.1387,1.64,NA,NA,100.1672
Curryetal2021a,SnowshoeMountainTuff,2.97,65.1,0.2258,11.49,18.55,NA,0.1256,1.65,NA,NA,100.1747
Curryetal2021a,SnowshoeMountainTuff,3.07,64.99,0.2093,11.48,18.59,NA,0.1222,1.64,NA,NA,100.1722
Curryetal2021a,SnowshoeMountainTuff,3.06,65.26,0.2235,11.43,18.63,NA,0.1371,1.66,NA,NA,100.4681
Curryetal2021a,SnowshoeMountainTuff,2.8,65.04,0.2264,11.71,18.67,NA,0.1284,1.63,NA,NA,100.2713
Curryetal2021a,SnowshoeMountainTuff,2.59,65.04,0.2068,12.04,18.46,NA,0.1271,1.61,NA,NA,100.1529
Curryetal2021a,SnowshoeMountainTuff,3.06,65.09,0.2107,11.4,18.5,NA,0.1348,1.63,NA,NA,100.0899
Curryetal2021a,SnowshoeMountainTuff,3.02,64.98,0.226,11.35,18.5,NA,0.1237,1.6,NA,NA,99.8783
Curryetal2021a,SnowshoeMountainTuff,3,65.28,0.2152,11.41,18.56,NA,0.1201,1.61,NA,NA,100.2499
Curryetal2021a,SnowshoeMountainTuff,2.93,65.37,0.221,11.58,18.53,NA,0.1381,1.63,NA,NA,100.473
Curryetal2021a,SnowshoeMountainTuff,2.63,65.07,0.2388,11.78,18.48,NA,0.1322,1.59,NA,NA,99.9808
Curryetal2021a,SnowshoeMountainTuff,2.77,64.69,0.2204,12,17.95,NA,0.1238,1.26,NA,NA,99.0706
Curryetal2021a,SnowshoeMountainTuff,2.75,64.71,0.2102,11.91,18.01,NA,0.1133,1.27,NA,NA,99.0292
Curryetal2021a,SnowshoeMountainTuff,2.8,64.65,0.2204,11.93,18.22,NA,0.1068,1.29,NA,NA,99.2683
Curryetal2021a,SnowshoeMountainTuff,2.74,64.82,0.2271,11.98,18.09,NA,0.1193,1.24,NA,NA,99.2772
Curryetal2021a,SnowshoeMountainTuff,2.73,64.66,0.2066,11.96,18.27,NA,0.1066,1.28,NA,NA,99.2533
Curryetal2021a,SnowshoeMountainTuff,2.73,64.66,0.2236,11.96,18.2,NA,0.1289,1.27,NA,NA,99.2281
Curryetal2021a,SnowshoeMountainTuff,2.76,64.97,0.2035,11.88,17.99,NA,0.1103,1.24,NA,NA,99.2063
Curryetal2021a,SnowshoeMountainTuff,2.75,64.77,0.2102,11.9,18.06,NA,0.1107,1.27,NA,NA,99.113
Curryetal2021a,SnowshoeMountainTuff,2.68,64.87,0.2242,11.92,17.94,NA,0.1161,1.28,NA,NA,99.0673
Curryetal2021a,SnowshoeMountainTuff,2.7,65.17,0.2106,11.9,18.09,NA,0.1197,1.27,NA,NA,99.5126
Curryetal2021a,SnowshoeMountainTuff,2.78,65.04,0.2158,11.96,18.16,NA,0.1377,1.28,NA,NA,99.623
Curryetal2021a,SnowshoeMountainTuff,2.83,65.21,0.2114,11.95,18.05,NA,0.096,1.25,NA,NA,99.6499
Curryetal2021a,SnowshoeMountainTuff,2.75,64.68,0.2161,11.89,18,NA,0.1154,1.26,NA,NA,98.9779
Curryetal2021a,SnowshoeMountainTuff,2.77,64.89,0.204,11.95,18.06,NA,0.1115,1.28,NA,NA,99.3255
Curryetal2021a,SnowshoeMountainTuff,2.77,64.96,0.2123,11.88,18.21,NA,0.1289,1.27,NA,NA,99.5005
Curryetal2021a,SnowshoeMountainTuff,2.75,64.81,0.2148,11.91,18.27,NA,0.0884,1.26,NA,NA,99.3599
Curryetal2021a,SnowshoeMountainTuff,2.71,64.57,0.2373,11.89,18.17,NA,0.1064,1.26,NA,NA,98.993
Curryetal2021a,SnowshoeMountainTuff,2.7,64.44,0.1997,12,18.11,NA,0.1113,1.29,NA,NA,98.9022
Curryetal2021a,SnowshoeMountainTuff,2.82,64.61,0.2039,12,18.18,NA,0.128,1.26,NA,NA,99.2614
Curryetal2021a,SnowshoeMountainTuff,2.77,64.6,0.2058,11.93,17.96,NA,0.0966,1.29,NA,NA,98.9141
Curryetal2021a,SnowshoeMountainTuff,2.78,64.61,0.2271,11.94,18.1,NA,0.1177,1.28,NA,NA,99.1091
Curryetal2021a,SnowshoeMountainTuff,2.75,64.55,0.2158,11.91,18.15,NA,0.1248,1.25,NA,NA,99.0084
Curryetal2021a,SnowshoeMountainTuff,2.77,64.58,0.2106,11.97,18.08,NA,0.1169,1.26,NA,NA,99.0489
Curryetal2021a,SnowshoeMountainTuff,2.79,64.73,0.222,11.93,18.23,NA,0.1124,1.25,NA,NA,99.3258
Curryetal2021a,SnowshoeMountainTuff,2.79,64.59,0.1955,11.91,18.16,NA,0.1004,1.23,NA,NA,99.0275
Curryetal2021a,SnowshoeMountainTuff,2.78,64.63,0.2038,11.85,18.28,NA,0.1055,1.24,NA,NA,99.144
Curryetal2021a,SnowshoeMountainTuff,2.75,64.71,0.218,11.94,18.27,NA,0.1224,1.27,NA,NA,99.3248
Curryetal2021a,SnowshoeMountainTuff,2.78,64.73,0.2217,11.91,18.11,NA,0.0991,1.23,NA,NA,99.1415
Curryetal2021a,SnowshoeMountainTuff,2.79,64.83,0.2325,11.87,18.27,NA,0.1163,1.26,NA,NA,99.4171
Curryetal2021a,SnowshoeMountainTuff,2.79,64.93,0.2083,11.9,18.06,NA,0.1138,1.22,NA,NA,99.2639
Curryetal2021a,SnowshoeMountainTuff,2.86,64.99,0.2201,11.87,18.19,NA,0.1171,1.27,NA,NA,99.5824
